accession	path	rank	lineage
GCF_000429345.1	path1693	family	d__Bacteria;p__Firmicutes_B;c__Desulfotomaculia;o__Desulfotomaculales;f__Desulfovirgulaceae;g__Desulfovirgula;s__Desulfovirgula thermocuniculi
GCA_000214705.1	path1693	genus	d__Bacteria;p__Firmicutes_B;c__Desulfotomaculia;o__Desulfotomaculales;f__Desulfovirgulaceae;g__Desulfofundulus;s__Desulfofundulus kuznetsovii
GCF_900142025.1	path1693	species	d__Bacteria;p__Firmicutes_B;c__Desulfotomaculia;o__Desulfotomaculales;f__Desulfovirgulaceae;g__Desulfofundulus;s__Desulfofundulus thermosubterraneus
GCF_004358185.1	path1694	superkingdom	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pseudodonghicola;s__Pseudodonghicola sp004358185
GCA_002398825.1	path1694	phylum	d__Bacteria;p__Firmicutes_B;c__Syntrophomonadia;o__Syntrophomonadales;f__Syntrophomonadaceae;g__DTU019;s__DTU019 sp002398825
GCF_003815015.1	path1694	class	d__Bacteria;p__Firmicutes_B;c__Desulfotomaculia;o__Ammonifexales;f__Ammonificaceae;g__Thermodesulfitimonas;s__Thermodesulfitimonas autotrophica
GCF_000315365.1	path1694	order	d__Bacteria;p__Firmicutes_B;c__Desulfotomaculia;o__Desulfotomaculales;f__Desulfotomaculaceae;g__Desulfotomaculum;s__Desulfotomaculum hydrothermale
GCA_002327235.1	path1694	family	d__Bacteria;p__Firmicutes_B;c__Desulfotomaculia;o__Desulfotomaculales;f__Nap2-2B;g__SCADC1-2-3;s__SCADC1-2-3 sp002327235
GCA_002418775.1	path1694	genus	d__Bacteria;p__Firmicutes_B;c__Desulfotomaculia;o__Desulfotomaculales;f__Nap2-2B;g__46-80;s__46-80 sp002418775
GCA_003485325.1	path1694	species	d__Bacteria;p__Firmicutes_B;c__Desulfotomaculia;o__Desulfotomaculales;f__Nap2-2B;g__46-80;s__46-80 sp003485325
GCF_004358185.1	path1695	superkingdom	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pseudodonghicola;s__Pseudodonghicola sp004358185
GCA_002398825.1	path1695	phylum	d__Bacteria;p__Firmicutes_B;c__Syntrophomonadia;o__Syntrophomonadales;f__Syntrophomonadaceae;g__DTU019;s__DTU019 sp002398825
GCF_003815015.1	path1695	class	d__Bacteria;p__Firmicutes_B;c__Desulfotomaculia;o__Ammonifexales;f__Ammonificaceae;g__Thermodesulfitimonas;s__Thermodesulfitimonas autotrophica
GCF_000315365.1	path1695	order	d__Bacteria;p__Firmicutes_B;c__Desulfotomaculia;o__Desulfotomaculales;f__Desulfotomaculaceae;g__Desulfotomaculum;s__Desulfotomaculum hydrothermale
GCA_003485325.1	path1695	family	d__Bacteria;p__Firmicutes_B;c__Desulfotomaculia;o__Desulfotomaculales;f__Nap2-2B;g__46-80;s__46-80 sp003485325
GCA_000681355.2	path1695	genus	d__Bacteria;p__Firmicutes_B;c__Desulfotomaculia;o__Desulfotomaculales;f__Nap2-2B;g__SCADC1-2-3;s__SCADC1-2-3 sp000681355
GCA_003445555.1	path1695	species	d__Bacteria;p__Firmicutes_B;c__Desulfotomaculia;o__Desulfotomaculales;f__Nap2-2B;g__SCADC1-2-3;s__SCADC1-2-3 sp003445555
GCF_004358185.1	path1696	superkingdom	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pseudodonghicola;s__Pseudodonghicola sp004358185
GCA_002398825.1	path1696	phylum	d__Bacteria;p__Firmicutes_B;c__Syntrophomonadia;o__Syntrophomonadales;f__Syntrophomonadaceae;g__DTU019;s__DTU019 sp002398825
GCF_003815015.1	path1696	class	d__Bacteria;p__Firmicutes_B;c__Desulfotomaculia;o__Ammonifexales;f__Ammonificaceae;g__Thermodesulfitimonas;s__Thermodesulfitimonas autotrophica
GCF_000315365.1	path1696	order	d__Bacteria;p__Firmicutes_B;c__Desulfotomaculia;o__Desulfotomaculales;f__Desulfotomaculaceae;g__Desulfotomaculum;s__Desulfotomaculum hydrothermale
GCA_002327235.1	path1696	family	d__Bacteria;p__Firmicutes_B;c__Desulfotomaculia;o__Desulfotomaculales;f__Nap2-2B;g__SCADC1-2-3;s__SCADC1-2-3 sp002327235
GCA_003457075.1	path1696	genus	d__Bacteria;p__Firmicutes_B;c__Desulfotomaculia;o__Desulfotomaculales;f__Nap2-2B;g__UBA4053;s__UBA4053 sp003457075
GCA_002382125.1	path1696	species	d__Bacteria;p__Firmicutes_B;c__Desulfotomaculia;o__Desulfotomaculales;f__Nap2-2B;g__UBA4053;s__UBA4053 sp002382125
GCF_004358185.1	path1697	superkingdom	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pseudodonghicola;s__Pseudodonghicola sp004358185
GCA_002398825.1	path1697	phylum	d__Bacteria;p__Firmicutes_B;c__Syntrophomonadia;o__Syntrophomonadales;f__Syntrophomonadaceae;g__DTU019;s__DTU019 sp002398825
GCF_003815015.1	path1697	class	d__Bacteria;p__Firmicutes_B;c__Desulfotomaculia;o__Ammonifexales;f__Ammonificaceae;g__Thermodesulfitimonas;s__Thermodesulfitimonas autotrophica
GCF_000315365.1	path1697	order	d__Bacteria;p__Firmicutes_B;c__Desulfotomaculia;o__Desulfotomaculales;f__Desulfotomaculaceae;g__Desulfotomaculum;s__Desulfotomaculum hydrothermale
GCA_002067515.1	path1697	family	d__Bacteria;p__Firmicutes_B;c__Desulfotomaculia;o__Desulfotomaculales;f__Pelotomaculaceae;g__MVQK01;s__MVQK01 sp002067515
GCA_001512635.1	path1697	genus	d__Bacteria;p__Firmicutes_B;c__Desulfotomaculia;o__Desulfotomaculales;f__Pelotomaculaceae;g__DTU098;s__DTU098 sp001512635
GCA_002408725.1	path1697	species	d__Bacteria;p__Firmicutes_B;c__Desulfotomaculia;o__Desulfotomaculales;f__Pelotomaculaceae;g__DTU098;s__DTU098 sp002408725
GCF_004358185.1	path1698	superkingdom	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pseudodonghicola;s__Pseudodonghicola sp004358185
GCA_002398825.1	path1698	phylum	d__Bacteria;p__Firmicutes_B;c__Syntrophomonadia;o__Syntrophomonadales;f__Syntrophomonadaceae;g__DTU019;s__DTU019 sp002398825
GCF_003815015.1	path1698	class	d__Bacteria;p__Firmicutes_B;c__Desulfotomaculia;o__Ammonifexales;f__Ammonificaceae;g__Thermodesulfitimonas;s__Thermodesulfitimonas autotrophica
GCF_000315365.1	path1698	order	d__Bacteria;p__Firmicutes_B;c__Desulfotomaculia;o__Desulfotomaculales;f__Desulfotomaculaceae;g__Desulfotomaculum;s__Desulfotomaculum hydrothermale
GCA_002067205.1	path1698	family	d__Bacteria;p__Firmicutes_B;c__Desulfotomaculia;o__Desulfotomaculales;f__Pelotomaculaceae;g__MVQL01;s__MVQL01 sp002067205
GCA_002067395.1	path1698	genus	d__Bacteria;p__Firmicutes_B;c__Desulfotomaculia;o__Desulfotomaculales;f__Pelotomaculaceae;g__MVQK01;s__MVQK01 sp002067395
GCA_002067515.1	path1698	species	d__Bacteria;p__Firmicutes_B;c__Desulfotomaculia;o__Desulfotomaculales;f__Pelotomaculaceae;g__MVQK01;s__MVQK01 sp002067515
GCF_004358185.1	path1699	superkingdom	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pseudodonghicola;s__Pseudodonghicola sp004358185
GCA_002398825.1	path1699	phylum	d__Bacteria;p__Firmicutes_B;c__Syntrophomonadia;o__Syntrophomonadales;f__Syntrophomonadaceae;g__DTU019;s__DTU019 sp002398825
GCA_002339345.1	path1699	class	d__Bacteria;p__Firmicutes_B;c__Moorellia;o__PH28-bin88;f__UBA2598;g__UBA2598;s__UBA2598 sp002339345
GCA_004347685.1	path1699	order	d__Bacteria;p__Firmicutes_B;c__Moorellia;o__Moorellales;f__SLTJ01;g__SLTJ01;s__SLTJ01 sp004347685
GCA_003509545.1	path1699	family	d__Bacteria;p__Firmicutes_B;c__Moorellia;o__Moorellales;f__Moorellaceae;g__UBA12545;s__UBA12545 sp003509545
GCF_001875325.1	path1699	genus	d__Bacteria;p__Firmicutes_B;c__Moorellia;o__Moorellales;f__Moorellaceae;g__Moorella;s__Moorella thermoacetica_A
GCA_002383405.1	path1699	species	d__Bacteria;p__Firmicutes_B;c__Moorellia;o__Moorellales;f__Moorellaceae;g__Moorella;s__Moorella sp002383405
GCF_004358185.1	path1700	superkingdom	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pseudodonghicola;s__Pseudodonghicola sp004358185
GCA_002398825.1	path1700	phylum	d__Bacteria;p__Firmicutes_B;c__Syntrophomonadia;o__Syntrophomonadales;f__Syntrophomonadaceae;g__DTU019;s__DTU019 sp002398825
GCA_002385735.1	path1700	class	d__Bacteria;p__Firmicutes_B;c__Peptococcia;o__DRI-13;f__DTU073;g__UBA3937;s__UBA3937 sp002385735
GCA_007123515.1	path1700	order	d__Bacteria;p__Firmicutes_B;c__Peptococcia;o__Peptococcales;f__SKKY01;g__SKKY01;s__SKKY01 sp007123515
GCA_002385805.1	path1700	family	d__Bacteria;p__Firmicutes_B;c__Peptococcia;o__Peptococcales;f__BICA1-8;g__UBA3933;s__UBA3933 sp002385805
GCA_000802045.1	path1700	genus	d__Bacteria;p__Firmicutes_B;c__Peptococcia;o__Peptococcales;f__BICA1-8;g__BICA1-8;s__BICA1-8 sp000802045
GCA_000961765.1	path1700	species	d__Bacteria;p__Firmicutes_B;c__Peptococcia;o__Peptococcales;f__BICA1-8;g__BICA1-8;s__BICA1-8 sp000961765
GCF_004358185.1	path1701	superkingdom	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pseudodonghicola;s__Pseudodonghicola sp004358185
GCA_002398825.1	path1701	phylum	d__Bacteria;p__Firmicutes_B;c__Syntrophomonadia;o__Syntrophomonadales;f__Syntrophomonadaceae;g__DTU019;s__DTU019 sp002398825
GCA_002385735.1	path1701	class	d__Bacteria;p__Firmicutes_B;c__Peptococcia;o__DRI-13;f__DTU073;g__UBA3937;s__UBA3937 sp002385735
GCA_007123515.1	path1701	order	d__Bacteria;p__Firmicutes_B;c__Peptococcia;o__Peptococcales;f__SKKY01;g__SKKY01;s__SKKY01 sp007123515
GCA_900552455.1	path1701	family	d__Bacteria;p__Firmicutes_B;c__Peptococcia;o__Peptococcales;f__Peptococcaceae;g__UMGS1590;s__UMGS1590 sp900552455
GCA_002491065.1	path1701	genus	d__Bacteria;p__Firmicutes_B;c__Peptococcia;o__Peptococcales;f__Peptococcaceae;g__UBA7185;s__UBA7185 sp002491065
GCA_900556545.1	path1701	species	d__Bacteria;p__Firmicutes_B;c__Peptococcia;o__Peptococcales;f__Peptococcaceae;g__UBA7185;s__UBA7185 sp900556545
GCF_004358185.1	path1702	superkingdom	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pseudodonghicola;s__Pseudodonghicola sp004358185
GCA_002398825.1	path1702	phylum	d__Bacteria;p__Firmicutes_B;c__Syntrophomonadia;o__Syntrophomonadales;f__Syntrophomonadaceae;g__DTU019;s__DTU019 sp002398825
GCA_002385735.1	path1702	class	d__Bacteria;p__Firmicutes_B;c__Peptococcia;o__DRI-13;f__DTU073;g__UBA3937;s__UBA3937 sp002385735
GCA_007123515.1	path1702	order	d__Bacteria;p__Firmicutes_B;c__Peptococcia;o__Peptococcales;f__SKKY01;g__SKKY01;s__SKKY01 sp007123515
GCA_003343815.1	path1702	family	d__Bacteria;p__Firmicutes_B;c__Peptococcia;o__Peptococcales;f__Peptococcaceae;g__QAKL01;s__QAKL01 sp003343815
GCA_900553245.1	path1702	genus	d__Bacteria;p__Firmicutes_B;c__Peptococcia;o__Peptococcales;f__Peptococcaceae;g__UMGS1590;s__UMGS1590 sp900553245
GCA_900552455.1	path1702	species	d__Bacteria;p__Firmicutes_B;c__Peptococcia;o__Peptococcales;f__Peptococcaceae;g__UMGS1590;s__UMGS1590 sp900552455
GCF_004358185.1	path1703	superkingdom	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pseudodonghicola;s__Pseudodonghicola sp004358185
GCF_004766045.1	path1703	phylum	d__Bacteria;p__Firmicutes_B;c__Desulfitobacteriia;o__Desulfitobacteriales;f__Desulfitobacteriaceae;g__Desulfosporosinus;s__Desulfosporosinus fructosivorans
GCF_000305935.1	path1703	class	d__Bacteria;p__Firmicutes_B;c__Syntrophomonadia;o__Thermacetogeniales;f__Thermacetogeniaceae;g__Thermacetogenium;s__Thermacetogenium phaeum
GCA_001512495.1	path1703	order	d__Bacteria;p__Firmicutes_B;c__Syntrophomonadia;o__Syntrophomonadales;f__DTU052;g__DTU052;s__DTU052 sp001512495
GCA_002398825.1	path1703	family	d__Bacteria;p__Firmicutes_B;c__Syntrophomonadia;o__Syntrophomonadales;f__Syntrophomonadaceae;g__DTU019;s__DTU019 sp002398825
GCA_002305535.1	path1703	genus	d__Bacteria;p__Firmicutes_B;c__Syntrophomonadia;o__Syntrophomonadales;f__Syntrophomonadaceae;g__DTU018;s__DTU018 sp002305535
GCA_003444615.1	path1703	species	d__Bacteria;p__Firmicutes_B;c__Syntrophomonadia;o__Syntrophomonadales;f__Syntrophomonadaceae;g__DTU018;s__DTU018 sp003444615
GCF_004358185.1	path1704	superkingdom	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pseudodonghicola;s__Pseudodonghicola sp004358185
GCF_004766045.1	path1704	phylum	d__Bacteria;p__Firmicutes_B;c__Desulfitobacteriia;o__Desulfitobacteriales;f__Desulfitobacteriaceae;g__Desulfosporosinus;s__Desulfosporosinus fructosivorans
GCF_000305935.1	path1704	class	d__Bacteria;p__Firmicutes_B;c__Syntrophomonadia;o__Thermacetogeniales;f__Thermacetogeniaceae;g__Thermacetogenium;s__Thermacetogenium phaeum
GCA_001512495.1	path1704	order	d__Bacteria;p__Firmicutes_B;c__Syntrophomonadia;o__Syntrophomonadales;f__DTU052;g__DTU052;s__DTU052 sp001512495
GCA_002305965.1	path1704	family	d__Bacteria;p__Firmicutes_B;c__Syntrophomonadia;o__Syntrophomonadales;f__Syntrophomonadaceae;g__UBA1368;s__UBA1368 sp002305965
GCA_002402575.1	path1704	genus	d__Bacteria;p__Firmicutes_B;c__Syntrophomonadia;o__Syntrophomonadales;f__Syntrophomonadaceae;g__DTU019;s__DTU019 sp002402575
GCA_002398825.1	path1704	species	d__Bacteria;p__Firmicutes_B;c__Syntrophomonadia;o__Syntrophomonadales;f__Syntrophomonadaceae;g__DTU019;s__DTU019 sp002398825
GCF_004358185.1	path1705	superkingdom	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pseudodonghicola;s__Pseudodonghicola sp004358185
GCF_004766045.1	path1705	phylum	d__Bacteria;p__Firmicutes_B;c__Desulfitobacteriia;o__Desulfitobacteriales;f__Desulfitobacteriaceae;g__Desulfosporosinus;s__Desulfosporosinus fructosivorans
GCF_000305935.1	path1705	class	d__Bacteria;p__Firmicutes_B;c__Syntrophomonadia;o__Thermacetogeniales;f__Thermacetogeniaceae;g__Thermacetogenium;s__Thermacetogenium phaeum
GCA_001512495.1	path1705	order	d__Bacteria;p__Firmicutes_B;c__Syntrophomonadia;o__Syntrophomonadales;f__DTU052;g__DTU052;s__DTU052 sp001512495
GCA_002398825.1	path1705	family	d__Bacteria;p__Firmicutes_B;c__Syntrophomonadia;o__Syntrophomonadales;f__Syntrophomonadaceae;g__DTU019;s__DTU019 sp002398825
GCF_001570625.1	path1705	genus	d__Bacteria;p__Firmicutes_B;c__Syntrophomonadia;o__Syntrophomonadales;f__Syntrophomonadaceae;g__Syntrophomonas;s__Syntrophomonas methylbutyratica
GCF_000014725.1	path1705	species	d__Bacteria;p__Firmicutes_B;c__Syntrophomonadia;o__Syntrophomonadales;f__Syntrophomonadaceae;g__Syntrophomonas;s__Syntrophomonas wolfei
GCF_004358185.1	path1706	superkingdom	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pseudodonghicola;s__Pseudodonghicola sp004358185
GCF_004766045.1	path1706	phylum	d__Bacteria;p__Firmicutes_B;c__Desulfitobacteriia;o__Desulfitobacteriales;f__Desulfitobacteriaceae;g__Desulfosporosinus;s__Desulfosporosinus fructosivorans
GCF_000305935.1	path1706	class	d__Bacteria;p__Firmicutes_B;c__Syntrophomonadia;o__Thermacetogeniales;f__Thermacetogeniaceae;g__Thermacetogenium;s__Thermacetogenium phaeum
GCA_001512495.1	path1706	order	d__Bacteria;p__Firmicutes_B;c__Syntrophomonadia;o__Syntrophomonadales;f__DTU052;g__DTU052;s__DTU052 sp001512495
GCA_002398825.1	path1706	family	d__Bacteria;p__Firmicutes_B;c__Syntrophomonadia;o__Syntrophomonadales;f__Syntrophomonadaceae;g__DTU019;s__DTU019 sp002398825
GCF_000983115.1	path1706	genus	d__Bacteria;p__Firmicutes_B;c__Syntrophomonadia;o__Syntrophomonadales;f__Syntrophomonadaceae;g__Syntrophomonas_B;s__Syntrophomonas_B zehnderi
GCA_002840245.1	path1706	species	d__Bacteria;p__Firmicutes_B;c__Syntrophomonadia;o__Syntrophomonadales;f__Syntrophomonadaceae;g__Syntrophomonas_B;s__Syntrophomonas_B sp002840245
GCF_004358185.1	path1707	superkingdom	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pseudodonghicola;s__Pseudodonghicola sp004358185
GCF_004766045.1	path1707	phylum	d__Bacteria;p__Firmicutes_B;c__Desulfitobacteriia;o__Desulfitobacteriales;f__Desulfitobacteriaceae;g__Desulfosporosinus;s__Desulfosporosinus fructosivorans
GCF_000305935.1	path1707	class	d__Bacteria;p__Firmicutes_B;c__Syntrophomonadia;o__Thermacetogeniales;f__Thermacetogeniaceae;g__Thermacetogenium;s__Thermacetogenium phaeum
GCA_001512495.1	path1707	order	d__Bacteria;p__Firmicutes_B;c__Syntrophomonadia;o__Syntrophomonadales;f__DTU052;g__DTU052;s__DTU052 sp001512495
GCA_002398825.1	path1707	family	d__Bacteria;p__Firmicutes_B;c__Syntrophomonadia;o__Syntrophomonadales;f__Syntrophomonadaceae;g__DTU019;s__DTU019 sp002398825
GCA_002398105.1	path1707	genus	d__Bacteria;p__Firmicutes_B;c__Syntrophomonadia;o__Syntrophomonadales;f__Syntrophomonadaceae;g__UBA4844;s__UBA4844 sp002398105
GCA_002424365.1	path1707	species	d__Bacteria;p__Firmicutes_B;c__Syntrophomonadia;o__Syntrophomonadales;f__Syntrophomonadaceae;g__UBA4844;s__UBA4844 sp002424365
GCF_004358185.1	path1708	superkingdom	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pseudodonghicola;s__Pseudodonghicola sp004358185
GCF_004766045.1	path1708	phylum	d__Bacteria;p__Firmicutes_B;c__Desulfitobacteriia;o__Desulfitobacteriales;f__Desulfitobacteriaceae;g__Desulfosporosinus;s__Desulfosporosinus fructosivorans
GCA_002398825.1	path1708	class	d__Bacteria;p__Firmicutes_B;c__Syntrophomonadia;o__Syntrophomonadales;f__Syntrophomonadaceae;g__DTU019;s__DTU019 sp002398825
GCA_003160265.1	path1708	order	d__Bacteria;p__Firmicutes_B;c__Syntrophomonadia;o__Thermacetogeniales;f__Palsa-1188;g__Palsa-1188;s__Palsa-1188 sp003160265
GCA_001513545.1	path1708	family	d__Bacteria;p__Firmicutes_B;c__Syntrophomonadia;o__Thermacetogeniales;f__Thermacetogeniaceae;g__DTU068;s__DTU068 sp001513545
GCA_002397275.1	path1708	genus	d__Bacteria;p__Firmicutes_B;c__Syntrophomonadia;o__Thermacetogeniales;f__Thermacetogeniaceae;g__Syntrophaceticus;s__Syntrophaceticus sp002397275
GCA_002426495.1	path1708	species	d__Bacteria;p__Firmicutes_B;c__Syntrophomonadia;o__Thermacetogeniales;f__Thermacetogeniaceae;g__Syntrophaceticus;s__Syntrophaceticus sp002426495
GCF_004358185.1	path1709	superkingdom	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pseudodonghicola;s__Pseudodonghicola sp004358185
GCF_002216005.1	path1709	phylum	d__Bacteria;p__Firmicutes_D;c__Natranaerobiia;o__Natranaerobiales;f__Natranaerobiaceae;g__Natranaerobius_A;s__Natranaerobius_A trueperi
GCA_007136165.1	path1709	class	d__Bacteria;p__Firmicutes_D;c__Dethiobacteria;o__PWVN01;f__PWVN01;g__PWVN01;s__PWVN01 sp007136165
GCA_007126455.1	path1709	order	d__Bacteria;p__Firmicutes_D;c__Dethiobacteria;o__DTU022;f__UBA8154;g__SKMY01;s__SKMY01 sp007126455
GCA_007119615.1	path1709	family	d__Bacteria;p__Firmicutes_D;c__Dethiobacteria;o__DTU022;f__DTU022;g__SKPH01;s__SKPH01 sp007119615
GCA_003567725.1	path1709	genus	d__Bacteria;p__Firmicutes_D;c__Dethiobacteria;o__DTU022;f__DTU022;g__B1SED10-74M;s__B1SED10-74M sp003567725
GCA_007128625.1	path1709	species	d__Bacteria;p__Firmicutes_D;c__Dethiobacteria;o__DTU022;f__DTU022;g__B1SED10-74M;s__B1SED10-74M sp007128625
GCF_004358185.1	path1710	superkingdom	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pseudodonghicola;s__Pseudodonghicola sp004358185
GCF_002216005.1	path1710	phylum	d__Bacteria;p__Firmicutes_D;c__Natranaerobiia;o__Natranaerobiales;f__Natranaerobiaceae;g__Natranaerobius_A;s__Natranaerobius_A trueperi
GCA_007136165.1	path1710	class	d__Bacteria;p__Firmicutes_D;c__Dethiobacteria;o__PWVN01;f__PWVN01;g__PWVN01;s__PWVN01 sp007136165
GCA_007126455.1	path1710	order	d__Bacteria;p__Firmicutes_D;c__Dethiobacteria;o__DTU022;f__UBA8154;g__SKMY01;s__SKMY01 sp007126455
GCA_003558195.1	path1710	family	d__Bacteria;p__Firmicutes_D;c__Dethiobacteria;o__DTU022;f__DTU022;g__B1SED10-74M;s__B1SED10-74M sp003558195
GCA_007119615.1	path1710	genus	d__Bacteria;p__Firmicutes_D;c__Dethiobacteria;o__DTU022;f__DTU022;g__SKPH01;s__SKPH01 sp007119615
GCA_003562605.1	path1710	species	d__Bacteria;p__Firmicutes_D;c__Dethiobacteria;o__DTU022;f__DTU022;g__SKPH01;s__SKPH01 sp003562605
GCF_004358185.1	path1711	superkingdom	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pseudodonghicola;s__Pseudodonghicola sp004358185
GCF_002216005.1	path1711	phylum	d__Bacteria;p__Firmicutes_D;c__Natranaerobiia;o__Natranaerobiales;f__Natranaerobiaceae;g__Natranaerobius_A;s__Natranaerobius_A trueperi
GCA_007136165.1	path1711	class	d__Bacteria;p__Firmicutes_D;c__Dethiobacteria;o__PWVN01;f__PWVN01;g__PWVN01;s__PWVN01 sp007136165
GCA_007126455.1	path1711	order	d__Bacteria;p__Firmicutes_D;c__Dethiobacteria;o__DTU022;f__UBA8154;g__SKMY01;s__SKMY01 sp007126455
GCA_003558195.1	path1711	family	d__Bacteria;p__Firmicutes_D;c__Dethiobacteria;o__DTU022;f__DTU022;g__B1SED10-74M;s__B1SED10-74M sp003558195
GCA_007129055.1	path1711	genus	d__Bacteria;p__Firmicutes_D;c__Dethiobacteria;o__DTU022;f__DTU022;g__SLQM01;s__SLQM01 sp007129055
GCA_007131435.1	path1711	species	d__Bacteria;p__Firmicutes_D;c__Dethiobacteria;o__DTU022;f__DTU022;g__SLQM01;s__SLQM01 sp007131435
GCF_004358185.1	path1712	superkingdom	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pseudodonghicola;s__Pseudodonghicola sp004358185
GCF_002216005.1	path1712	phylum	d__Bacteria;p__Firmicutes_D;c__Natranaerobiia;o__Natranaerobiales;f__Natranaerobiaceae;g__Natranaerobius_A;s__Natranaerobius_A trueperi
GCA_007136165.1	path1712	class	d__Bacteria;p__Firmicutes_D;c__Dethiobacteria;o__PWVN01;f__PWVN01;g__PWVN01;s__PWVN01 sp007136165
GCA_007126455.1	path1712	order	d__Bacteria;p__Firmicutes_D;c__Dethiobacteria;o__DTU022;f__UBA8154;g__SKMY01;s__SKMY01 sp007126455
GCA_003558195.1	path1712	family	d__Bacteria;p__Firmicutes_D;c__Dethiobacteria;o__DTU022;f__DTU022;g__B1SED10-74M;s__B1SED10-74M sp003558195
